date,tactic,state,campaign,impressions,clicks,spend,attributed_revenue
2024-03-20,Carousel_Ads,GA,Conversion_Campaign_Jan,6451,132,169.7,520.14
2024-03-20,Single_Image,OH,Retargeting_Feb,5890,106,138.29,383.67
2024-03-20,Single_Image,PA,Retargeting_Feb,6767,99,195.28,208.39
2024-03-20,Single_Image,OH,Product_Launch_Mar,3599,99,141.82,269.45
2024-03-21,Carousel_Ads,GA,Brand_Awareness_Q1,6881,141,117.11,0.0
2024-03-21,Video_Ads,TX,Conversion_Campaign_Jan,4117,68,40.76,293.36
2024-03-21,Single_Image,TX,Conversion_Campaign_Jan,2513,28,55.51,79.59
2024-03-21,Single_Image,PA,Retargeting_Feb,3104,83,104.57,482.57
2024-03-21,Collection_Ads,FL,Retargeting_Feb,6870,152,139.73,461.31
2024-03-21,Video_Ads,GA,Product_Launch_Mar,6597,103,108.47,72.71
2024-03-22,Collection_Ads,PA,Brand_Awareness_Q1,9447,179,416.09,0.0
2024-03-22,Video_Ads,CA,Brand_Awareness_Q1,5130,91,73.4,0.0
2024-03-22,Carousel_Ads,NC,Brand_Awareness_Q1,1838,39,30.36,0.0
2024-03-22,Video_Ads,FL,Conversion_Campaign_Jan,5234,91,173.82,186.13
2024-03-22,Video_Ads,PA,Conversion_Campaign_Jan,5494,99,179.18,305.1
2024-03-22,Single_Image,IL,Conversion_Campaign_Jan,3824,76,102.59,124.43
2024-03-22,Video_Ads,NC,Retargeting_Feb,4894,64,142.07,400.32
2024-03-22,Collection_Ads,MI,Retargeting_Feb,8971,261,431.47,641.61
2024-03-22,Video_Ads,NY,Retargeting_Feb,7719,217,476.58,568.81
2024-03-22,Collection_Ads,CA,Product_Launch_Mar,8074,113,168.89,221.44
2024-03-22,Single_Image,TX,Product_Launch_Mar,6364,144,185.2,196.77
2024-03-23,Carousel_Ads,CA,Brand_Awareness_Q1,1611,32,39.33,0.0
2024-03-23,Video_Ads,NC,Brand_Awareness_Q1,5487,117,151.46,72.81
2024-03-23,Carousel_Ads,GA,Conversion_Campaign_Jan,9693,146,236.67,433.67
2024-03-23,Video_Ads,MI,Retargeting_Feb,8216,183,279.34,226.67
2024-03-23,Carousel_Ads,CA,Product_Launch_Mar,5371,93,146.29,217.05
2024-03-24,Collection_Ads,TX,Brand_Awareness_Q1,3269,82,138.68,0.0
2024-03-24,Single_Image,FL,Brand_Awareness_Q1,6517,142,177.23,166.5
2024-03-24,Video_Ads,GA,Conversion_Campaign_Jan,6890,156,102.75,413.66
2024-03-24,Single_Image,GA,Conversion_Campaign_Jan,6752,158,183.97,476.5
2024-03-24,Collection_Ads,IL,Retargeting_Feb,4438,112,243.62,209.08
2024-03-24,Collection_Ads,TX,Retargeting_Feb,8410,190,386.65,228.26
2024-03-24,Carousel_Ads,GA,Product_Launch_Mar,7092,98,173.75,251.78
2024-03-25,Collection_Ads,OH,Brand_Awareness_Q1,6898,85,182.18,0.0
2024-03-25,Video_Ads,GA,Brand_Awareness_Q1,975,25,58.84,0.0
2024-03-25,Single_Image,FL,Conversion_Campaign_Jan,5378,149,14.9,348.89
2024-03-25,Video_Ads,CA,Conversion_Campaign_Jan,5272,165,127.09,265.9
2024-03-25,Carousel_Ads,CA,Conversion_Campaign_Jan,6898,90,129.32,185.77
2024-03-25,Collection_Ads,PA,Retargeting_Feb,3583,74,141.44,0.0
2024-03-25,Carousel_Ads,CA,Retargeting_Feb,4961,127,275.32,304.11
2024-03-25,Carousel_Ads,FL,Product_Launch_Mar,2233,46,110.07,26.1
2024-03-26,Collection_Ads,CA,Brand_Awareness_Q1,6777,106,72.73,0.0
2024-03-26,Carousel_Ads,CA,Conversion_Campaign_Jan,6178,79,134.83,85.04
2024-03-26,Carousel_Ads,PA,Conversion_Campaign_Jan,7816,141,99.48,227.72
2024-03-26,Video_Ads,MI,Retargeting_Feb,4242,33,66.37,52.37
2024-03-26,Collection_Ads,IL,Product_Launch_Mar,7943,142,175.33,323.61
2024-03-27,Single_Image,NC,Brand_Awareness_Q1,6416,129,124.17,107.49
2024-03-27,Collection_Ads,TX,Brand_Awareness_Q1,6427,117,129.69,0.0
2024-03-27,Single_Image,OH,Conversion_Campaign_Jan,9070,190,578.92,208.03
2024-03-27,Video_Ads,MI,Conversion_Campaign_Jan,8550,219,269.6,599.6
2024-03-27,Video_Ads,MI,Retargeting_Feb,7321,136,263.13,253.12
2024-03-27,Single_Image,IL,Product_Launch_Mar,8598,220,372.25,623.47
2024-03-27,Video_Ads,FL,Product_Launch_Mar,6080,171,362.43,437.32
2024-03-28,Carousel_Ads,TX,Brand_Awareness_Q1,7758,111,150.59,81.2
2024-03-28,Carousel_Ads,OH,Brand_Awareness_Q1,3653,72,88.11,0.0
2024-03-28,Single_Image,CA,Conversion_Campaign_Jan,7494,215,329.52,195.68
2024-03-28,Video_Ads,NC,Conversion_Campaign_Jan,5098,110,69.51,152.16
2024-03-28,Video_Ads,TX,Conversion_Campaign_Jan,6982,127,270.8,185.1
2024-03-28,Collection_Ads,MI,Retargeting_Feb,10351,186,510.52,426.85
2024-03-28,Single_Image,IL,Product_Launch_Mar,8377,176,223.04,383.48
2024-03-28,Collection_Ads,GA,Product_Launch_Mar,6695,142,198.74,506.27
2024-03-29,Collection_Ads,GA,Brand_Awareness_Q1,3634,114,167.79,0.0
2024-03-29,Video_Ads,TX,Conversion_Campaign_Jan,5257,87,144.31,363.65
2024-03-29,Carousel_Ads,OH,Conversion_Campaign_Jan,9116,194,329.23,414.11
2024-03-29,Single_Image,IL,Retargeting_Feb,9531,129,143.94,313.36
2024-03-29,Video_Ads,FL,Retargeting_Feb,6154,232,308.42,479.28
2024-03-29,Collection_Ads,GA,Product_Launch_Mar,5573,116,211.66,197.79
2024-03-29,Video_Ads,OH,Product_Launch_Mar,7531,99,131.79,339.38
2024-03-30,Carousel_Ads,IL,Brand_Awareness_Q1,6560,129,223.91,192.82
2024-03-30,Collection_Ads,IL,Conversion_Campaign_Jan,4357,56,99.52,136.27
2024-03-30,Collection_Ads,FL,Conversion_Campaign_Jan,2011,58,121.06,326.71
2024-03-30,Collection_Ads,FL,Retargeting_Feb,6027,109,176.3,324.74
2024-03-30,Collection_Ads,MI,Retargeting_Feb,6504,132,164.97,259.25
2024-03-30,Collection_Ads,TX,Retargeting_Feb,6234,117,232.11,71.93
2024-03-30,Collection_Ads,OH,Product_Launch_Mar,4827,119,141.06,170.65
2024-03-30,Carousel_Ads,OH,Product_Launch_Mar,8973,164,243.34,232.17
2024-03-30,Collection_Ads,MI,Product_Launch_Mar,7884,116,277.93,0.0
2024-03-31,Video_Ads,NY,Brand_Awareness_Q1,5412,68,171.89,0.0
2024-03-31,Collection_Ads,CA,Brand_Awareness_Q1,5106,92,164.82,212.92
2024-03-31,Video_Ads,PA,Brand_Awareness_Q1,9566,268,308.62,132.87
2024-03-31,Carousel_Ads,CA,Conversion_Campaign_Jan,7853,180,258.41,187.01
2024-03-31,Collection_Ads,NC,Conversion_Campaign_Jan,4903,98,198.96,65.13
2024-03-31,Video_Ads,IL,Retargeting_Feb,5180,128,149.88,346.2
2024-03-31,Single_Image,IL,Product_Launch_Mar,5691,79,116.15,51.79
2024-03-31,Single_Image,CA,Product_Launch_Mar,5592,105,297.12,0.0
2024-04-01,Single_Image,PA,Brand_Awareness_Q1,1045,24,54.14,0.0
2024-04-01,Video_Ads,FL,Conversion_Campaign_Jan,3625,69,133.15,79.37
2024-04-01,Carousel_Ads,FL,Retargeting_Feb,5308,92,125.09,183.48
2024-04-01,Video_Ads,GA,Retargeting_Feb,6431,60,70.61,256.25
2024-04-01,Single_Image,NC,Retargeting_Feb,9045,129,204.74,194.2
2024-04-01,Video_Ads,TX,Product_Launch_Mar,6418,99,162.83,129.27
2024-04-02,Video_Ads,CA,Brand_Awareness_Q1,5261,104,202.53,0.0
2024-04-02,Single_Image,OH,Brand_Awareness_Q1,8094,132,150.92,303.21
2024-04-02,Video_Ads,OH,Brand_Awareness_Q1,10114,216,397.25,429.27
2024-04-02,Video_Ads,MI,Conversion_Campaign_Jan,5257,74,143.14,232.39
2024-04-02,Single_Image,MI,Conversion_Campaign_Jan,5721,92,213.93,70.15
2024-04-02,Carousel_Ads,NC,Conversion_Campaign_Jan,7767,175,116.63,97.42
2024-04-02,Collection_Ads,NC,Retargeting_Feb,4639,27,49.14,279.4
2024-04-02,Carousel_Ads,NY,Product_Launch_Mar,7262,221,307.9,95.0
2024-04-02,Carousel_Ads,CA,Product_Launch_Mar,6697,159,199.56,110.62
2024-04-03,Video_Ads,CA,Brand_Awareness_Q1,5508,102,213.16,100.78
2024-04-03,Video_Ads,FL,Brand_Awareness_Q1,3713,92,102.96,0.0
2024-04-03,Single_Image,FL,Conversion_Campaign_Jan,5284,114,190.06,172.83
2024-04-03,Single_Image,NC,Conversion_Campaign_Jan,6074,114,175.39,144.12
2024-04-03,Video_Ads,IL,Retargeting_Feb,6060,79,179.17,72.66
2024-04-03,Carousel_Ads,TX,Retargeting_Feb,4280,98,98.38,374.17
2024-04-03,Single_Image,NC,Retargeting_Feb,4147,97,196.1,721.21
2024-04-03,Collection_Ads,OH,Product_Launch_Mar,2673,59,78.61,157.37
2024-04-03,Single_Image,OH,Product_Launch_Mar,8519,105,170.98,0.0
2024-04-03,Single_Image,CA,Product_Launch_Mar,7198,99,178.5,269.58
2024-04-04,Collection_Ads,GA,Brand_Awareness_Q1,7756,144,290.83,291.45
2024-04-04,Carousel_Ads,NY,Brand_Awareness_Q1,7794,202,230.86,227.0
2024-04-04,Single_Image,CA,Brand_Awareness_Q1,4760,95,232.92,58.23
2024-04-04,Video_Ads,OH,Conversion_Campaign_Jan,6641,153,268.92,99.61
2024-04-04,Video_Ads,NY,Conversion_Campaign_Jan,9873,153,239.86,518.15
2024-04-04,Single_Image,IL,Retargeting_Feb,5639,82,136.7,85.0
2024-04-04,Single_Image,IL,Product_Launch_Mar,4282,79,149.57,105.61
2024-04-05,Carousel_Ads,MI,Brand_Awareness_Q1,6718,145,210.65,71.16
2024-04-05,Collection_Ads,CA,Brand_Awareness_Q1,7619,102,157.77,50.07
2024-04-05,Collection_Ads,MI,Conversion_Campaign_Jan,4869,73,11.99,92.12
2024-04-05,Collection_Ads,TX,Retargeting_Feb,8073,168,291.34,789.96
2024-04-05,Video_Ads,GA,Retargeting_Feb,7217,174,243.3,492.87
2024-04-05,Single_Image,OH,Retargeting_Feb,4562,94,145.04,156.46
2024-04-05,Collection_Ads,NC,Product_Launch_Mar,4447,97,235.28,104.48
2024-04-06,Carousel_Ads,OH,Brand_Awareness_Q1,6200,114,239.91,173.23
2024-04-06,Single_Image,PA,Conversion_Campaign_Jan,5571,83,113.49,56.82
2024-04-06,Single_Image,NY,Conversion_Campaign_Jan,4754,72,157.14,265.01
2024-04-06,Carousel_Ads,NC,Retargeting_Feb,3400,81,164.16,345.98
2024-04-06,Single_Image,CA,Retargeting_Feb,3933,84,122.56,304.94
2024-04-06,Collection_Ads,IL,Product_Launch_Mar,4505,97,95.05,116.3
2024-04-07,Collection_Ads,TX,Brand_Awareness_Q1,6104,110,199.19,120.43
2024-04-07,Carousel_Ads,TX,Brand_Awareness_Q1,9000,222,474.3,145.53
2024-04-07,Collection_Ads,FL,Brand_Awareness_Q1,6856,122,166.48,0.0
2024-04-07,Video_Ads,OH,Conversion_Campaign_Jan,7236,228,194.62,312.58
2024-04-07,Single_Image,CA,Conversion_Campaign_Jan,5806,135,279.14,484.75
2024-04-07,Single_Image,IL,Retargeting_Feb,7122,168,165.11,414.62
2024-04-07,Carousel_Ads,NC,Retargeting_Feb,2971,82,143.78,233.68
2024-04-07,Single_Image,IL,Product_Launch_Mar,6024,99,134.65,197.61
2024-04-07,Collection_Ads,IL,Product_Launch_Mar,6725,137,155.58,373.54
2024-04-07,Collection_Ads,GA,Product_Launch_Mar,5164,77,145.14,151.96
2024-04-08,Video_Ads,FL,Brand_Awareness_Q1,5384,111,136.09,203.47
2024-04-08,Collection_Ads,IL,Brand_Awareness_Q1,5541,113,200.42,90.94
2024-04-08,Carousel_Ads,MI,Brand_Awareness_Q1,7014,131,127.33,83.24
2024-04-08,Carousel_Ads,GA,Conversion_Campaign_Jan,7090,192,272.42,311.47
2024-04-08,Single_Image,FL,Retargeting_Feb,4044,67,109.79,139.04
2024-04-08,Single_Image,MI,Retargeting_Feb,6910,75,60.1,514.08
2024-04-08,Collection_Ads,PA,Retargeting_Feb,7713,146,73.47,561.56
2024-04-08,Collection_Ads,NY,Product_Launch_Mar,3962,97,137.81,121.1
2024-04-08,Single_Image,GA,Product_Launch_Mar,6902,150,224.12,106.08
2024-04-09,Collection_Ads,PA,Brand_Awareness_Q1,8043,166,136.72,110.44
2024-04-09,Collection_Ads,NY,Brand_Awareness_Q1,3674,64,142.59,0.0
2024-04-09,Single_Image,IL,Conversion_Campaign_Jan,6391,166,166.63,128.96
2024-04-09,Single_Image,IL,Retargeting_Feb,6333,151,294.68,793.1
2024-04-09,Carousel_Ads,OH,Retargeting_Feb,11335,86,148.97,395.02
2024-04-09,Single_Image,TX,Product_Launch_Mar,2637,37,51.93,0.0
2024-04-09,Collection_Ads,NC,Product_Launch_Mar,9229,186,367.15,0.0
2024-04-10,Video_Ads,NY,Brand_Awareness_Q1,6442,133,182.3,0.0
2024-04-10,Carousel_Ads,NC,Brand_Awareness_Q1,8702,176,246.32,221.8
2024-04-10,Video_Ads,NC,Conversion_Campaign_Jan,3551,57,139.83,579.47
2024-04-10,Carousel_Ads,OH,Conversion_Campaign_Jan,8836,91,224.2,390.51
2024-04-10,Carousel_Ads,CA,Retargeting_Feb,10939,269,191.73,322.75
2024-04-10,Carousel_Ads,OH,Retargeting_Feb,8563,169,247.11,803.83
2024-04-10,Carousel_Ads,PA,Product_Launch_Mar,11103,292,578.53,401.46
2024-04-10,Collection_Ads,GA,Product_Launch_Mar,7658,191,158.65,302.03
2024-04-11,Single_Image,CA,Brand_Awareness_Q1,8191,191,387.31,110.29
2024-04-11,Video_Ads,NC,Brand_Awareness_Q1,6838,93,148.23,0.0
2024-04-11,Video_Ads,OH,Conversion_Campaign_Jan,3772,91,130.69,0.0
2024-04-11,Carousel_Ads,TX,Conversion_Campaign_Jan,7241,171,322.89,278.72
2024-04-11,Collection_Ads,NC,Conversion_Campaign_Jan,7227,142,238.48,173.95
2024-04-11,Video_Ads,NY,Retargeting_Feb,3823,78,112.19,78.99
2024-04-11,Video_Ads,CA,Retargeting_Feb,6854,137,294.94,249.58
2024-04-11,Single_Image,FL,Retargeting_Feb,7234,100,207.9,270.31
2024-04-11,Single_Image,PA,Product_Launch_Mar,4007,79,144.12,303.99
2024-04-11,Video_Ads,PA,Product_Launch_Mar,6084,182,298.27,472.36
2024-04-11,Single_Image,GA,Product_Launch_Mar,5684,172,161.99,85.92
2024-04-12,Single_Image,OH,Brand_Awareness_Q1,7416,160,375.26,78.07
2024-04-12,Video_Ads,TX,Brand_Awareness_Q1,6634,149,253.04,131.03
2024-04-12,Single_Image,NY,Conversion_Campaign_Jan,7159,87,110.66,345.93
2024-04-12,Single_Image,MI,Conversion_Campaign_Jan,10506,174,372.89,0.0
2024-04-12,Video_Ads,OH,Retargeting_Feb,6186,150,253.92,746.33
2024-04-12,Collection_Ads,GA,Product_Launch_Mar,5877,104,183.48,286.9
2024-04-12,Carousel_Ads,MI,Product_Launch_Mar,7077,226,325.17,280.73
2024-04-13,Collection_Ads,NY,Brand_Awareness_Q1,10055,165,325.61,83.93
2024-04-13,Carousel_Ads,IL,Brand_Awareness_Q1,4691,44,82.31,0.0
2024-04-13,Carousel_Ads,IL,Brand_Awareness_Q1,8546,165,148.18,78.47
2024-04-13,Collection_Ads,FL,Conversion_Campaign_Jan,5855,132,253.36,474.59
2024-04-13,Single_Image,MI,Conversion_Campaign_Jan,6321,102,124.24,152.14
2024-04-13,Carousel_Ads,NY,Conversion_Campaign_Jan,7550,94,182.89,271.04
2024-04-13,Video_Ads,IL,Retargeting_Feb,7771,228,552.56,110.18
2024-04-13,Collection_Ads,OH,Retargeting_Feb,4886,122,253.82,89.84
2024-04-13,Carousel_Ads,TX,Retargeting_Feb,7708,95,97.07,504.01
2024-04-13,Video_Ads,CA,Product_Launch_Mar,8220,191,151.0,132.21
2024-04-14,Collection_Ads,IL,Brand_Awareness_Q1,6492,125,180.2,185.33
2024-04-14,Carousel_Ads,CA,Brand_Awareness_Q1,8672,98,70.0,0.0
2024-04-14,Collection_Ads,FL,Conversion_Campaign_Jan,8851,192,426.11,235.7
2024-04-14,Single_Image,CA,Conversion_Campaign_Jan,5562,70,77.07,138.96
2024-04-14,Carousel_Ads,PA,Conversion_Campaign_Jan,3295,56,81.16,93.91
2024-04-14,Single_Image,NC,Retargeting_Feb,8846,259,375.78,343.62
2024-04-14,Collection_Ads,GA,Retargeting_Feb,6665,148,214.37,490.36
2024-04-14,Video_Ads,OH,Retargeting_Feb,7722,146,164.47,132.16
2024-04-14,Video_Ads,MI,Product_Launch_Mar,8035,147,157.23,378.97
2024-04-14,Video_Ads,FL,Product_Launch_Mar,9649,266,350.21,358.43
2024-04-14,Single_Image,PA,Product_Launch_Mar,5223,140,198.0,98.42
2024-04-15,Carousel_Ads,NY,Brand_Awareness_Q1,8773,138,168.13,60.28
2024-04-15,Single_Image,NC,Brand_Awareness_Q1,4308,75,119.33,0.0
2024-04-15,Carousel_Ads,NC,Conversion_Campaign_Jan,6913,161,216.64,204.91
2024-04-15,Collection_Ads,IL,Conversion_Campaign_Jan,7105,171,343.11,355.43
2024-04-15,Carousel_Ads,MI,Conversion_Campaign_Jan,5082,73,175.44,342.33
2024-04-15,Collection_Ads,IL,Retargeting_Feb,4754,115,99.07,315.69
2024-04-15,Single_Image,PA,Retargeting_Feb,6465,164,331.55,422.22
2024-04-15,Collection_Ads,NC,Retargeting_Feb,8265,192,265.97,681.07
2024-04-15,Carousel_Ads,IL,Product_Launch_Mar,3186,49,95.02,0.0
2024-04-15,Carousel_Ads,PA,Product_Launch_Mar,4811,91,103.85,224.23
2024-04-16,Carousel_Ads,IL,Brand_Awareness_Q1,6175,187,310.77,0.0
2024-04-16,Video_Ads,CA,Conversion_Campaign_Jan,3234,66,109.99,84.19
2024-04-16,Single_Image,TX,Conversion_Campaign_Jan,6139,112,219.06,138.79
2024-04-16,Carousel_Ads,PA,Retargeting_Feb,5247,132,142.08,947.68
2024-04-16,Single_Image,OH,Retargeting_Feb,6428,94,81.32,345.27
2024-04-16,Carousel_Ads,GA,Product_Launch_Mar,5703,100,149.68,41.02
2024-04-16,Collection_Ads,MI,Product_Launch_Mar,4552,73,124.73,65.23
2024-04-17,Video_Ads,CA,Brand_Awareness_Q1,7308,164,311.88,117.86
2024-04-17,Carousel_Ads,IL,Conversion_Campaign_Jan,8843,244,419.16,403.13
2024-04-17,Collection_Ads,GA,Conversion_Campaign_Jan,6090,104,130.69,153.13
2024-04-17,Video_Ads,CA,Conversion_Campaign_Jan,8029,222,378.37,286.06
2024-04-17,Carousel_Ads,OH,Retargeting_Feb,6969,94,92.38,336.43
2024-04-17,Video_Ads,PA,Product_Launch_Mar,7844,175,339.38,156.78
2024-04-17,Collection_Ads,FL,Product_Launch_Mar,8677,208,114.43,590.46
2024-04-18,Single_Image,PA,Brand_Awareness_Q1,7923,124,188.94,97.27
2024-04-18,Carousel_Ads,MI,Brand_Awareness_Q1,9416,208,363.12,225.45
2024-04-18,Video_Ads,NY,Brand_Awareness_Q1,5939,126,170.95,183.4
2024-04-18,Carousel_Ads,PA,Conversion_Campaign_Jan,4634,66,129.4,128.03
2024-04-18,Carousel_Ads,GA,Retargeting_Feb,7587,251,366.26,909.48
2024-04-18,Video_Ads,OH,Product_Launch_Mar,7269,176,371.85,168.75
2024-04-18,Single_Image,OH,Product_Launch_Mar,5622,91,156.7,111.38
2024-04-18,Carousel_Ads,OH,Product_Launch_Mar,5077,130,258.8,180.44
2024-04-19,Carousel_Ads,MI,Brand_Awareness_Q1,6808,152,275.0,104.4
2024-04-19,Video_Ads,OH,Brand_Awareness_Q1,5843,163,231.23,311.77
2024-04-19,Collection_Ads,CA,Conversion_Campaign_Jan,8456,120,292.65,226.2
2024-04-19,Video_Ads,GA,Conversion_Campaign_Jan,5920,187,219.27,1065.15
2024-04-19,Video_Ads,MI,Retargeting_Feb,9102,264,298.16,1393.88
2024-04-19,Collection_Ads,NC,Retargeting_Feb,3679,88,73.93,251.36
2024-04-19,Carousel_Ads,NY,Product_Launch_Mar,12165,205,238.71,198.68
2024-04-20,Single_Image,CA,Brand_Awareness_Q1,5247,101,188.25,270.35
2024-04-20,Carousel_Ads,PA,Brand_Awareness_Q1,5422,115,97.42,158.97
2024-04-20,Carousel_Ads,FL,Conversion_Campaign_Jan,3401,67,122.74,224.05
2024-04-20,Single_Image,NY,Conversion_Campaign_Jan,6557,94,208.77,0.0
2024-04-20,Carousel_Ads,MI,Conversion_Campaign_Jan,6306,93,200.66,465.79
2024-04-20,Single_Image,TX,Retargeting_Feb,5687,133,343.41,492.12
2024-04-20,Collection_Ads,PA,Retargeting_Feb,6474,66,48.68,261.64
2024-04-20,Carousel_Ads,IL,Retargeting_Feb,5747,107,121.71,0.0
2024-04-20,Collection_Ads,GA,Product_Launch_Mar,2107,42,110.65,0.0
2024-04-21,Single_Image,IL,Brand_Awareness_Q1,9197,215,133.5,231.63
2024-04-21,Carousel_Ads,GA,Brand_Awareness_Q1,6214,130,102.46,89.8
2024-04-21,Collection_Ads,CA,Conversion_Campaign_Jan,9470,163,172.6,357.22
2024-04-21,Single_Image,GA,Conversion_Campaign_Jan,7178,214,475.62,875.9
2024-04-21,Video_Ads,OH,Conversion_Campaign_Jan,4551,93,234.3,254.61
2024-04-21,Video_Ads,IL,Retargeting_Feb,3516,87,150.6,65.27
2024-04-21,Single_Image,NC,Product_Launch_Mar,7825,147,290.38,357.79
2024-04-21,Collection_Ads,MI,Product_Launch_Mar,6427,149,219.74,156.86
2024-04-22,Video_Ads,NC,Brand_Awareness_Q1,6427,121,110.14,94.62
2024-04-22,Carousel_Ads,GA,Brand_Awareness_Q1,4995,79,175.49,0.0
2024-04-22,Video_Ads,PA,Conversion_Campaign_Jan,7876,140,205.07,355.59
2024-04-22,Collection_Ads,PA,Conversion_Campaign_Jan,5675,123,230.54,273.31
2024-04-22,Video_Ads,NY,Retargeting_Feb,5116,100,43.16,190.41
2024-04-22,Collection_Ads,GA,Retargeting_Feb,5498,130,261.32,1431.64
2024-04-22,Video_Ads,TX,Retargeting_Feb,7195,130,329.37,472.23
2024-04-22,Collection_Ads,PA,Product_Launch_Mar,8727,174,303.2,363.36
2024-04-22,Collection_Ads,GA,Product_Launch_Mar,3933,85,174.99,115.72
2024-04-22,Video_Ads,MI,Product_Launch_Mar,8551,216,456.24,166.0
2024-04-23,Collection_Ads,GA,Brand_Awareness_Q1,6550,107,132.56,114.4
2024-04-23,Collection_Ads,NY,Brand_Awareness_Q1,3468,67,139.74,0.0
2024-04-23,Video_Ads,PA,Conversion_Campaign_Jan,9101,241,478.54,457.55
2024-04-23,Carousel_Ads,IL,Conversion_Campaign_Jan,7970,188,265.1,1115.67
2024-04-23,Video_Ads,IL,Conversion_Campaign_Jan,8070,176,238.04,385.97
2024-04-23,Video_Ads,FL,Retargeting_Feb,2601,78,96.58,335.24
2024-04-23,Single_Image,TX,Product_Launch_Mar,7150,180,272.94,35.97
2024-04-23,Carousel_Ads,PA,Product_Launch_Mar,9279,206,468.91,136.8
2024-04-23,Video_Ads,IL,Product_Launch_Mar,5906,125,146.64,289.11
2024-04-24,Single_Image,CA,Brand_Awareness_Q1,6126,152,208.13,0.0
2024-04-24,Video_Ads,NY,Conversion_Campaign_Jan,6661,178,161.11,865.69
2024-04-24,Single_Image,FL,Retargeting_Feb,6414,147,281.59,436.45
2024-04-24,Single_Image,MI,Retargeting_Feb,7252,186,505.52,67.68
2024-04-24,Carousel_Ads,FL,Retargeting_Feb,6056,96,219.43,297.25
2024-04-24,Video_Ads,IL,Product_Launch_Mar,7402,175,237.84,374.31
2024-04-24,Carousel_Ads,TX,Product_Launch_Mar,9114,187,241.08,546.99
2024-04-25,Video_Ads,CA,Brand_Awareness_Q1,4828,86,96.67,278.78
2024-04-25,Video_Ads,OH,Brand_Awareness_Q1,9443,184,390.86,190.49
2024-04-25,Single_Image,MI,Conversion_Campaign_Jan,6378,178,248.85,143.04
2024-04-25,Collection_Ads,NY,Conversion_Campaign_Jan,7592,192,383.68,382.59
2024-04-25,Single_Image,NC,Conversion_Campaign_Jan,6718,50,72.56,0.0
2024-04-25,Single_Image,CA,Retargeting_Feb,4133,69,66.19,97.83
2024-04-25,Collection_Ads,CA,Product_Launch_Mar,5836,135,271.49,289.56
2024-04-25,Video_Ads,GA,Product_Launch_Mar,5783,151,239.39,187.18
2024-04-25,Single_Image,NY,Product_Launch_Mar,4767,80,165.04,162.1
2024-04-26,Video_Ads,GA,Brand_Awareness_Q1,3898,80,130.96,117.59
2024-04-26,Video_Ads,OH,Brand_Awareness_Q1,8253,163,325.21,0.0
2024-04-26,Collection_Ads,FL,Brand_Awareness_Q1,5316,76,116.12,0.0
2024-04-26,Video_Ads,NY,Conversion_Campaign_Jan,5536,105,198.17,404.32
2024-04-26,Single_Image,GA,Conversion_Campaign_Jan,7766,130,182.92,625.47
2024-04-26,Video_Ads,CA,Conversion_Campaign_Jan,6961,140,243.8,123.21
2024-04-26,Single_Image,CA,Retargeting_Feb,3914,67,98.7,181.09
2024-04-26,Collection_Ads,FL,Product_Launch_Mar,8917,235,651.0,283.15
2024-04-27,Video_Ads,OH,Brand_Awareness_Q1,7529,123,125.12,155.22
2024-04-27,Collection_Ads,NC,Conversion_Campaign_Jan,7132,143,298.38,223.56
2024-04-27,Collection_Ads,MI,Retargeting_Feb,8788,179,247.23,472.91
2024-04-27,Collection_Ads,MI,Retargeting_Feb,5590,80,153.5,90.11
2024-04-27,Single_Image,NC,Product_Launch_Mar,5284,160,276.81,162.75
2024-04-27,Video_Ads,OH,Product_Launch_Mar,5141,123,229.25,214.62
2024-04-28,Carousel_Ads,NY,Brand_Awareness_Q1,5891,98,132.92,215.61
2024-04-28,Collection_Ads,OH,Brand_Awareness_Q1,6694,136,285.59,0.0
2024-04-28,Single_Image,GA,Brand_Awareness_Q1,7433,145,79.56,108.94
2024-04-28,Collection_Ads,CA,Conversion_Campaign_Jan,5816,83,135.43,153.28
2024-04-28,Collection_Ads,IL,Retargeting_Feb,3050,74,55.51,279.85
2024-04-28,Collection_Ads,NC,Product_Launch_Mar,9226,182,289.86,155.94
2024-04-28,Single_Image,NC,Product_Launch_Mar,4781,71,49.45,130.86
2024-04-29,Single_Image,NC,Brand_Awareness_Q1,6319,115,228.88,192.83
2024-04-29,Video_Ads,NC,Conversion_Campaign_Jan,8283,212,409.43,343.95
2024-04-29,Video_Ads,NY,Conversion_Campaign_Jan,3611,53,117.43,720.82
2024-04-29,Collection_Ads,FL,Conversion_Campaign_Jan,8459,131,355.09,121.36
2024-04-29,Collection_Ads,GA,Retargeting_Feb,9589,270,364.05,1208.72
2024-04-29,Collection_Ads,GA,Retargeting_Feb,7006,118,173.62,325.56
2024-04-29,Collection_Ads,IL,Product_Launch_Mar,4652,93,122.57,49.22
2024-04-29,Collection_Ads,NY,Product_Launch_Mar,6557,79,27.17,201.26
2024-04-29,Video_Ads,IL,Product_Launch_Mar,7666,193,500.48,487.79
